Game ID,Country,Z-score for % starting SCs,Z-score for distance to edge,Z-score for % SCs which are neutrals within two moves,Z-score for other player's starting units within three moves of player's units or SCs,Number of players,% Supply Centers at game end
36548,Britain,0.00,0,-0.177393719,-0.8125,5,0.33783783783783783
36548,France,0.00,0,-1.655674709,1.0625,5,0
36548,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
36548,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
36548,Italy,0.00,0,0.709574875,0.125,5,0
36388,France,0.00,0,-1.655674709,1.0625,5,0.3783783783783784
36388,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.24324324324324326
36388,Britain,0.00,0,-0.177393719,-0.8125,5,0.22972972972972974
36388,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.0945945945945946
36388,Italy,0.00,0,0.709574875,0.125,5,0
36383,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.35135135135135137
36383,Italy,0.00,0,0.709574875,0.125,5,0.16216216216216217
36383,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.12162162162162163
36383,Britain,0.00,0,-0.177393719,-0.8125,5,0
36383,France,0.00,0,-1.655674709,1.0625,5,0
36331,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.6216216216216216
36331,Italy,0.00,0,0.709574875,0.125,5,0.32432432432432434
36331,France,0.00,0,-1.655674709,1.0625,5,0.04054054054054054
36331,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.013513513513513514
36331,Britain,0.00,0,-0.177393719,-0.8125,5,0
36194,Britain,0.00,0,-0.177393719,-0.8125,5,0.6351351351351351
36194,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.1891891891891892
36194,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.17567567567567569
36194,France,0.00,0,-1.655674709,1.0625,5,0
36194,Italy,0.00,0,0.709574875,0.125,5,0
36048,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.4189189189189189
36048,Italy,0.00,0,0.709574875,0.125,5,0.2972972972972973
36048,France,0.00,0,-1.655674709,1.0625,5,0.28378378378378377
36048,Britain,0.00,0,-0.177393719,-0.8125,5,0
36048,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
36032,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.5540540540540541
36032,Britain,0.00,0,-0.177393719,-0.8125,5,0.25675675675675674
36032,Italy,0.00,0,0.709574875,0.125,5,0.0945945945945946
36032,France,0.00,0,-1.655674709,1.0625,5,0.0945945945945946
36032,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
36017,France,0.00,0,-1.655674709,1.0625,5,0.36486486486486486
36017,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.32432432432432434
36017,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.3108108108108108
36017,Britain,0.00,0,-0.177393719,-0.8125,5,0
36017,Italy,0.00,0,0.709574875,0.125,5,0
35959,France,0.00,0,-1.655674709,1.0625,5,0.33783783783783783
35959,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.3108108108108108
35959,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.20270270270270271
35959,Britain,0.00,0,-0.177393719,-0.8125,5,0.14864864864864866
35959,Italy,0.00,0,0.709574875,0.125,5,0
35955,Britain,0.00,0,-0.177393719,-0.8125,5,0.28378378378378377
35955,Italy,0.00,0,0.709574875,0.125,5,0.28378378378378377
35955,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.17567567567567569
35955,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.16216216216216217
35955,France,0.00,0,-1.655674709,1.0625,5,0.08108108108108109
35921,Italy,0.00,0,0.709574875,0.125,5,0.22972972972972974
35921,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.22972972972972974
35921,Britain,0.00,0,-0.177393719,-0.8125,5,0.1891891891891892
35921,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.17567567567567569
35921,France,0.00,0,-1.655674709,1.0625,5,0.17567567567567569
35869,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.40540540540540543
35869,Italy,0.00,0,0.709574875,0.125,5,0.3783783783783784
35869,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
35869,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35869,Britain,0.00,0,-0.177393719,-0.8125,5,0
35604,France,0.00,0,-1.655674709,1.0625,5,0.5
35604,Britain,0.00,0,-0.177393719,-0.8125,5,0.5
35604,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35604,Italy,0.00,0,0.709574875,0.125,5,0
35604,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
35595,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.4594594594594595
35595,France,0.00,0,-1.655674709,1.0625,5,0.2972972972972973
35595,Italy,0.00,0,0.709574875,0.125,5,0.13513513513513514
35595,Britain,0.00,0,-0.177393719,-0.8125,5,0.10810810810810811
35595,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35501,Britain,0.00,0,-0.177393719,-0.8125,5,0.43243243243243246
35501,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
35501,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.20270270270270271
35501,Italy,0.00,0,0.709574875,0.125,5,0.013513513513513514
35501,France,0.00,0,-1.655674709,1.0625,5,0.13513513513513514
35454,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.32432432432432434
35454,France,0.00,0,-1.655674709,1.0625,5,0.22972972972972974
35454,Italy,0.00,0,0.709574875,0.125,5,0.17567567567567569
35454,Britain,0.00,0,-0.177393719,-0.8125,5,0.16216216216216217
35454,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.10810810810810811
35278,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
35278,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35278,Italy,0.00,0,0.709574875,0.125,5,0
35278,Britain,0.00,0,-0.177393719,-0.8125,5,0
35278,France,0.00,0,-1.655674709,1.0625,5,0
35181,Britain,0.00,0,-0.177393719,-0.8125,5,0.44594594594594594
35181,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.43243243243243246
35181,Italy,0.00,0,0.709574875,0.125,5,0.12162162162162163
35181,France,0.00,0,-1.655674709,1.0625,5,0
35181,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
35109,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3918918918918919
35109,Italy,0.00,0,0.709574875,0.125,5,0.14864864864864866
35109,Britain,0.00,0,-0.177393719,-0.8125,5,0.06756756756756757
35109,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.06756756756756757
35109,France,0.00,0,-1.655674709,1.0625,5,0
35091,Italy,0.00,0,0.709574875,0.125,5,0.5405405405405406
35091,France,0.00,0,-1.655674709,1.0625,5,0.4594594594594595
35091,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
35091,Britain,0.00,0,-0.177393719,-0.8125,5,0
35091,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
34352,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.44594594594594594
34352,Britain,0.00,0,-0.177393719,-0.8125,5,0.33783783783783783
34352,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
34352,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
34352,Italy,0.00,0,0.709574875,0.125,5,0
33980,Britain,0.00,0,-0.177393719,-0.8125,5,0.6216216216216216
33980,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.20270270270270271
33980,Italy,0.00,0,0.709574875,0.125,5,0.08108108108108109
33980,France,0.00,0,-1.655674709,1.0625,5,0.06756756756756757
33980,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.02702702702702703
33812,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.16216216216216217
33812,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
33812,Italy,0.00,0,0.709574875,0.125,5,0
33812,France,0.00,0,-1.655674709,1.0625,5,0
33812,Britain,0.00,0,-0.177393719,-0.8125,5,0
33779,Italy,0.00,0,0.709574875,0.125,5,0.5405405405405406
33779,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.16216216216216217
33779,Britain,0.00,0,-0.177393719,-0.8125,5,0.14864864864864866
33779,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.12162162162162163
33779,France,0.00,0,-1.655674709,1.0625,5,0
33774,Britain,0.00,0,-0.177393719,-0.8125,5,0.4864864864864865
33774,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.28378378378378377
33774,Italy,0.00,0,0.709574875,0.125,5,0.22972972972972974
33774,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
33774,France,0.00,0,-1.655674709,1.0625,5,0
33750,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.40540540540540543
33750,Italy,0.00,0,0.709574875,0.125,5,0.28378378378378377
33750,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.13513513513513514
33750,Britain,0.00,0,-0.177393719,-0.8125,5,0.13513513513513514
33750,France,0.00,0,-1.655674709,1.0625,5,0.04054054054054054
33724,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.3783783783783784
33724,France,0.00,0,-1.655674709,1.0625,5,0.35135135135135137
33724,Britain,0.00,0,-0.177393719,-0.8125,5,0.25675675675675674
33724,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.013513513513513514
33724,Italy,0.00,0,0.709574875,0.125,5,0
33642,Britain,0.00,0,-0.177393719,-0.8125,5,0.40540540540540543
33642,Italy,0.00,0,0.709574875,0.125,5,0.32432432432432434
33642,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.20270270270270271
33642,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.04054054054054054
33642,France,0.00,0,-1.655674709,1.0625,5,0.02702702702702703
33525,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.36486486486486486
33525,Italy,0.00,0,0.709574875,0.125,5,0.33783783783783783
33525,Britain,0.00,0,-0.177393719,-0.8125,5,0.2972972972972973
33525,France,0.00,0,-1.655674709,1.0625,5,0
33525,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
33521,Italy,0.00,0,0.709574875,0.125,5,0.5675675675675675
33521,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.43243243243243246
33521,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
33521,Britain,0.00,0,-0.177393719,-0.8125,5,0
33521,France,0.00,0,-1.655674709,1.0625,5,0
33479,Britain,0.00,0,-0.177393719,-0.8125,5,0.44594594594594594
33479,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3108108108108108
33479,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.24324324324324326
33479,Italy,0.00,0,0.709574875,0.125,5,0
33479,France,0.00,0,-1.655674709,1.0625,5,0
33314,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.5540540540540541
33314,Italy,0.00,0,0.709574875,0.125,5,0.44594594594594594
33314,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
33314,Britain,0.00,0,-0.177393719,-0.8125,5,0
33314,France,0.00,0,-1.655674709,1.0625,5,0
33295,Italy,0.00,0,0.709574875,0.125,5,0.6216216216216216
33295,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.22972972972972974
33295,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.08108108108108109
33295,France,0.00,0,-1.655674709,1.0625,5,0.06756756756756757
33295,Britain,0.00,0,-0.177393719,-0.8125,5,0
33244,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.43243243243243246
33244,Italy,0.00,0,0.709574875,0.125,5,0.3108108108108108
33244,France,0.00,0,-1.655674709,1.0625,5,0.25675675675675674
33244,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
33244,Britain,0.00,0,-0.177393719,-0.8125,5,0
33014,Italy,0.00,0,0.709574875,0.125,5,0.33783783783783783
33014,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3108108108108108
33014,France,0.00,0,-1.655674709,1.0625,5,0.2972972972972973
33014,Britain,0.00,0,-0.177393719,-0.8125,5,0.05405405405405406
33014,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
32932,Italy,0.00,0,0.709574875,0.125,5,0.4189189189189189
32932,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.33783783783783783
32932,Britain,0.00,0,-0.177393719,-0.8125,5,0.24324324324324326
32932,France,0.00,0,-1.655674709,1.0625,5,0
32932,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
32877,France,0.00,0,-1.655674709,1.0625,5,0.36486486486486486
32877,Britain,0.00,0,-0.177393719,-0.8125,5,0.32432432432432434
32877,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3108108108108108
32877,Italy,0.00,0,0.709574875,0.125,5,0
32877,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
32807,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.47297297297297297
32807,France,0.00,0,-1.655674709,1.0625,5,0
32807,Britain,0.00,0,-0.177393719,-0.8125,5,0
32807,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
32807,Italy,0.00,0,0.709574875,0.125,5,0
32723,Italy,0.00,0,0.709574875,0.125,5,0.527027027027027
32723,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.47297297297297297
32723,France,0.00,0,-1.655674709,1.0625,5,0
32723,Britain,0.00,0,-0.177393719,-0.8125,5,0
32723,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
32647,Britain,0.00,0,-0.177393719,-0.8125,5,0.0945945945945946
32647,France,0.00,0,-1.655674709,1.0625,5,0.0945945945945946
32647,Italy,0.00,0,0.709574875,0.125,5,0.0945945945945946
32647,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
32647,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
32223,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.4594594594594595
32223,Britain,0.00,0,-0.177393719,-0.8125,5,0.44594594594594594
32223,Italy,0.00,0,0.709574875,0.125,5,0.05405405405405406
32223,France,0.00,0,-1.655674709,1.0625,5,0.04054054054054054
32223,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
32216,Italy,0.00,0,0.709574875,0.125,5,0.5405405405405406
32216,France,0.00,0,-1.655674709,1.0625,5,0.33783783783783783
32216,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.10810810810810811
32216,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.013513513513513514
32216,Britain,0.00,0,-0.177393719,-0.8125,5,0
32073,France,0.00,0,-1.655674709,1.0625,5,0.6081081081081081
32073,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.2702702702702703
32073,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.12162162162162163
32073,Italy,0.00,0,0.709574875,0.125,5,0
32073,Britain,0.00,0,-0.177393719,-0.8125,5,0
32059,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3783783783783784
32059,Britain,0.00,0,-0.177393719,-0.8125,5,0.3108108108108108
32059,Italy,0.00,0,0.709574875,0.125,5,0.2702702702702703
32059,France,0.00,0,-1.655674709,1.0625,5,0.013513513513513514
32059,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.02702702702702703
32011,Italy,0.00,0,0.709574875,0.125,5,0.43243243243243246
32011,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.35135135135135137
32011,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
32011,France,0.00,0,-1.655674709,1.0625,5,0
32011,Britain,0.00,0,-0.177393719,-0.8125,5,0
31987,France,0.00,0,-1.655674709,1.0625,5,0.28378378378378377
31987,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.2702702702702703
31987,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.24324324324324326
31987,Italy,0.00,0,0.709574875,0.125,5,0.14864864864864866
31987,Britain,0.00,0,-0.177393719,-0.8125,5,0.05405405405405406
31861,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.6486486486486487
31861,Britain,0.00,0,-0.177393719,-0.8125,5,0.32432432432432434
31861,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.013513513513513514
31861,France,0.00,0,-1.655674709,1.0625,5,0.013513513513513514
31861,Italy,0.00,0,0.709574875,0.125,5,0
31814,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.5
31814,Italy,0.00,0,0.709574875,0.125,5,0.5
31814,France,0.00,0,-1.655674709,1.0625,5,0
31814,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
31814,Britain,0.00,0,-0.177393719,-0.8125,5,0
31707,Britain,0.00,0,-0.177393719,-0.8125,5,0.581081081081081
31707,France,0.00,0,-1.655674709,1.0625,5,0
31707,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
31707,Italy,0.00,0,0.709574875,0.125,5,0
31707,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
31669,Italy,0.00,0,0.709574875,0.125,5,0.4189189189189189
31669,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.3918918918918919
31669,Britain,0.00,0,-0.177393719,-0.8125,5,0.1891891891891892
31669,France,0.00,0,-1.655674709,1.0625,5,0
31669,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
31655,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.22972972972972974
31655,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.22972972972972974
31655,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
31655,Britain,0.00,0,-0.177393719,-0.8125,5,0.17567567567567569
31655,Italy,0.00,0,0.709574875,0.125,5,0.14864864864864866
31530,Italy,0.00,0,0.709574875,0.125,5,0.5135135135135135
31530,France,0.00,0,-1.655674709,1.0625,5,0.04054054054054054
31530,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
31530,Britain,0.00,0,-0.177393719,-0.8125,5,0
31530,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
31383,Britain,0.00,0,-0.177393719,-0.8125,5,0.7432432432432432
31383,Italy,0.00,0,0.709574875,0.125,5,0.16216216216216217
31383,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.0945945945945946
31383,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
31383,France,0.00,0,-1.655674709,1.0625,5,0
31156,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.5135135135135135
31156,France,0.00,0,-1.655674709,1.0625,5,0.4864864864864865
31156,Britain,0.00,0,-0.177393719,-0.8125,5,0
31156,Italy,0.00,0,0.709574875,0.125,5,0
31156,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
31146,Italy,0.00,0,0.709574875,0.125,5,0.5540540540540541
31146,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.32432432432432434
31146,Britain,0.00,0,-0.177393719,-0.8125,5,0.0945945945945946
31146,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.02702702702702703
31146,France,0.00,0,-1.655674709,1.0625,5,0
31023,Britain,0.00,0,-0.177393719,-0.8125,5,0.6081081081081081
31023,Italy,0.00,0,0.709574875,0.125,5,0.13513513513513514
31023,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.24324324324324326
31023,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.013513513513513514
31023,France,0.00,0,-1.655674709,1.0625,5,0
30971,Italy,0.00,0,0.709574875,0.125,5,0.2702702702702703
30971,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.21621621621621623
30971,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.21621621621621623
30971,Britain,0.00,0,-0.177393719,-0.8125,5,0.0945945945945946
30971,France,0.00,0,-1.655674709,1.0625,5,0.0945945945945946
30959,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.6081081081081081
30959,France,0.00,0,-1.655674709,1.0625,5,0.36486486486486486
30959,Italy,0.00,0,0.709574875,0.125,5,0.02702702702702703
30959,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
30959,Britain,0.00,0,-0.177393719,-0.8125,5,0
30887,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.5
30887,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.5
30887,France,0.00,0,-1.655674709,1.0625,5,0
30887,Britain,0.00,0,-0.177393719,-0.8125,5,0
30887,Italy,0.00,0,0.709574875,0.125,5,0
30871,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.25675675675675674
30871,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
30871,Italy,0.00,0,0.709574875,0.125,5,0
30871,France,0.00,0,-1.655674709,1.0625,5,0
30871,Britain,0.00,0,-0.177393719,-0.8125,5,0
30744,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.40540540540540543
30744,Italy,0.00,0,0.709574875,0.125,5,0.20270270270270271
30744,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
30744,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.16216216216216217
30744,Britain,0.00,0,-0.177393719,-0.8125,5,0.013513513513513514
30667,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.6081081081081081
30667,Italy,0.00,0,0.709574875,0.125,5,0.32432432432432434
30667,France,0.00,0,-1.655674709,1.0625,5,0.06756756756756757
30667,Britain,0.00,0,-0.177393719,-0.8125,5,0.0
30667,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
30665,France,0.00,0,-1.655674709,1.0625,5,0.28378378378378377
30665,Italy,0.00,0,0.709574875,0.125,5,0.2702702702702703
30665,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.21621621621621623
30665,Britain,0.00,0,-0.177393719,-0.8125,5,0.16216216216216217
30665,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.06756756756756757
30639,Italy,0.00,0,0.709574875,0.125,5,0.33783783783783783
30639,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0.32432432432432434
30639,France,0.00,0,-1.655674709,1.0625,5,0.21621621621621623
30639,Germany,0.00,1.58113883,1.300887271,1.0625,5,0.0945945945945946
30639,Britain,0.00,0,-0.177393719,-0.8125,5,0.02702702702702703
30585,Britain,0.00,0,-0.177393719,-0.8125,5,0.5405405405405406
30585,France,0.00,0,-1.655674709,1.0625,5,0.05405405405405406
30585,Soviet Russia,0.00,-1.58113883,-0.177393719,-1.4375,5,0
30585,Germany,0.00,1.58113883,1.300887271,1.0625,5,0
30585,Italy,0.00,0,0.709574875,0.125,5,0
